Subject,Interval,Date/Time,Light/Dark,Volume O2,O2 In,O2 Out,Delta O2,Accumulated O2,Volume CO2,CO2 In,CO2 Out,Delta CO2,Accumulated CO2,RER,Heat,Flow,Feed Weight 1,Feed Acc. 1,X Total,X Ambulatory,Y Total,Y Ambulatory,Wheel,Wheel Accumulated,Event Log,
1117,88,9/17/2014 6:26:41 AM,Dark,6132.86,20.85163,20.41386,0.4377667,5.424834,5421.669,0.03996766,0.4365795,0.3966119,4.866767,0.8840361,0.6628829,0.5021696,-3.576279E-05,7.75128,4238,2565,1664,854,0,0,,
1117,89,9/17/2014 6:51:41 AM,Dark,5448.324,20.85163,20.4683,0.383326,5.478001,4497.956,0.04178153,0.3702169,0.3284354,4.912301,0.8255669,0.5802435,0.5031111,0,7.75128,287,43,135,8,0,0,,
1117,90,9/17/2014 7:17:41 AM,Light,4978.18,20.85163,20.50385,0.3477778,5.527784,4127.664,0.04009276,0.3391309,0.2990382,4.953486,0.8291512,0.5306579,0.5070769,0,7.75128,21,7,12,0,0,0,,
1117,91,9/17/2014 7:42:41 AM,Light,4926.358,20.85163,20.5047,0.3469277,5.573261,3921.594,0.04171898,0.3301867,0.2884677,4.990442,0.7960431,0.5207052,0.4994271,0,7.75128,182,28,52,0,0,0,,
1117,92,9/17/2014 8:08:41 AM,Light,4738.227,20.85163,20.52355,0.3280798,5.61941,3671.306,0.04697295,0.3137368,0.2667639,5.026697,0.7748271,0.4980904,0.5056072,0,7.75128,76,17,27,0,0,0,,
1117,93,9/17/2014 8:33:41 AM,Light,7317.821,20.85163,20.34306,0.5085696,5.674807,5478.492,0.04903701,0.4509028,0.4018658,5.068738,0.7486507,0.7640604,0.5008547,0,7.75128,2539,1556,1153,541,0,0,,
1117,94,9/17/2014 8:59:41 AM,Light,6041.893,20.85163,20.42956,0.4220694,5.738585,4877.466,0.04547182,0.4005023,0.3550305,5.118182,0.8072746,0.6404573,0.5047033,0,7.75128,4200,2565,1519,818,0,0,,
1117,95,9/17/2014 9:24:41 AM,Light,5031.18,20.85163,20.50146,0.3501629,5.789413,4130.03,0.04538425,0.3440096,0.2986254,5.15953,0.8208871,0.5351785,0.5080774,0,7.75128,315,50,73,0,0,0,,
1117,96,9/17/2014 9:50:41 AM,Light,4844.115,20.85163,20.51243,0.3391947,5.836568,3929.644,0.04234445,0.3288107,0.2864662,5.198014,0.8112202,0.5140086,0.5039448,0,7.75128,392,24,39,0,0,0,,
1117,97,9/17/2014 10:15:41 AM,Light,4998.417,20.85163,20.5053,0.3463225,5.881763,3991.568,0.04309502,0.3318129,0.2887179,5.234387,0.7985663,0.5286641,0.5078989,0,7.75128,397,12,9,1,0,0,,
1117,98,9/17/2014 10:41:41 AM,Light,6113.687,20.85163,20.4225,0.4291301,5.934844,4988.771,0.04053058,0.4047054,0.3641748,5.277286,0.8160003,0.6495162,0.5032498,0.04705334,7.798333,1953,1155,812,333,0,0,,
1117,99,9/17/2014 11:06:41 AM,Light,5410.421,20.85163,20.4712,0.3804239,5.987749,4495.883,0.04208175,0.3697791,0.3276974,5.320829,0.8309674,0.5770002,0.5040105,0,7.798333,2368,1037,661,237,0,0,,
1117,100,9/17/2014 11:32:41 AM,Light,5041.872,20.85163,20.49879,0.35284,6.037657,4060.697,0.0400302,0.3362538,0.2962236,5.361683,0.8053948,0.5341949,0.5035973,0,7.798333,251,10,63,0,0,0,,
